순위,영화명,평점,날짜
31,아비정전,8.47,20210415
32,문영,8.44,20210415
33,레미제라블,8.38,20210415
34,초속5센티미터,8.36,20210415
35,아틱,8.31,20210415
36,고질라 VS. 콩,8.28,20210415
37,팅커 테일러 솔저 스파이,8.21,20210415
38,테넷,8.17,20210415
39,하나와 앨리스,8.11,20210415
40,너의 췌장을 먹고 싶어,8.09,20210415
41,더 테이블,8.01,20210415
42,두번째 사랑,8.00,20210415
43,서복,7.96,20210415
44,날씨의 아이,7.95,20210415
45,밀양,7.92,20210415
46,별을 쫓는 아이,7.91,20210415
47,너는 여기에 없었다,7.82,20210415
48,미나리,7.80,20210415
49,최악의 하루,7.80,20210415
50,멜랑콜리아,7.74,20210415
1,부활: 그 증거,9.35,20210416
2,패왕별희 디 오리지널,9.32,20210416
3,극장판 귀멸의 칼날: 무한열차편,9.31,20210416
4,소울,9.30,20210416
5,천녀유혼,9.28,20210416
6,자산어보,9.27,20210416
7,러빙 빈센트,9.22,20210416
8,해피 투게더,9.20,20210416
9,영웅본색,9.18,20210416
10,파수꾼,9.18,20210416
11,오아시스,9.17,20210416
12,라야와 마지막 드래곤,9.15,20210416
13,영웅본색 2,8.97,20210416
14,더 박스,8.95,20210416
15,남매의 여름밤,8.95,20210416
16,시,8.93,20210416
17,러브 액츄얼리,8.93,20210416
18,중경삼림,8.93,20210416
19,아무도 모른다,8.87,20210416
20,이별의 아침에 약속의 꽃을 장식하자,8.86,20210416
21,초록물고기,8.83,20210416
22,너의 이름은.,8.79,20210416
23,노바디 ,8.79,20210416
24,화양연화,8.79,20210416
25,소공녀,8.78,20210416
26,벌새,8.75,20210416
27,죽여주는 여자,8.74,20210416
28,건축학개론,8.67,20210416
29,늑대소년,8.65,20210416
30,세자매,8.55,20210416
31,블루 재스민,8.48,20210416
32,아비정전,8.47,20210416
33,문영,8.44,20210416
34,레미제라블,8.38,20210416
35,너의 췌장을 먹고 싶어,8.36,20210416
36,초속5센티미터,8.36,20210416
37,아틱,8.31,20210416
38,고질라 VS. 콩,8.27,20210416
39,팅커 테일러 솔저 스파이,8.21,20210416
40,테넷,8.17,20210416
41,하나와 앨리스,8.11,20210416
42,너의 췌장을 먹고 싶어,8.09,20210416
43,더 테이블,8.01,20210416
44,두번째 사랑,8.00,20210416
45,날씨의 아이,7.95,20210416
46,밀양,7.92,20210416
47,별을 쫓는 아이,7.91,20210416
48,너는 여기에 없었다,7.82,20210416
49,미나리,7.80,20210416
50,최악의 하루,7.80,20210416
1,부활: 그 증거,9.35,20210417
2,패왕별희 디 오리지널,9.32,20210417
3,극장판 귀멸의 칼날: 무한열차편,9.31,20210417
4,소울,9.30,20210417
5,천녀유혼,9.28,20210417
6,자산어보,9.28,20210417
7,러빙 빈센트,9.22,20210417
8,해피 투게더,9.20,20210417
9,영웅본색,9.18,20210417
10,파수꾼,9.18,20210417
11,라야와 마지막 드래곤,9.15,20210417
12,영웅본색 2,8.97,20210417
13,남매의 여름밤,8.95,20210417
14,더 박스,8.94,20210417
15,시,8.93,20210417
16,러브 액츄얼리,8.93,20210417
17,중경삼림,8.93,20210417
18,아무도 모른다,8.87,20210417
19,이별의 아침에 약속의 꽃을 장식하자,8.86,20210417
20,초록물고기,8.83,20210417
21,화양연화,8.79,20210417
22,너의 이름은.,8.79,20210417
23,소공녀,8.78,20210417
24,벌새,8.75,20210417
25,찬실이는 복도 많지,8.75,20210417
26,죽여주는 여자,8.74,20210417
27,노바디 ,8.73,20210417
28,건축학개론,8.67,20210417
29,늑대소년,8.65,20210417
30,세자매,8.55,20210417
31,블루 재스민,8.48,20210417
32,아비정전,8.47,20210417
33,문영,8.44,20210417
34,너의 췌장을 먹고 싶어,8.36,20210417
35,초속5센티미터,8.36,20210417
36,아틱,8.31,20210417
37,고질라 VS. 콩,8.27,20210417
38,팅커 테일러 솔저 스파이,8.21,20210417
39,테넷,8.17,20210417
40,하나와 앨리스,8.11,20210417
41,너의 췌장을 먹고 싶어,8.09,20210417
42,더 테이블,8.01,20210417
43,두번째 사랑,8.00,20210417
44,날씨의 아이,7.95,20210417
45,너는 여기에 없었다,7.82,20210417
46,미나리,7.81,20210417
47,최악의 하루,7.80,20210417
48,멜랑콜리아,7.74,20210417
49,카페 소사이어티,7.69,20210417
50,립반윙클의 신부,7.38,20210417
1,부활: 그 증거,9.35,20210418
2,패왕별희 디 오리지널,9.32,20210418
3,극장판 귀멸의 칼날: 무한열차편,9.31,20210418
4,소울,9.30,20210418
5,천녀유혼,9.29,20210418
6,자산어보,9.28,20210418
7,러빙 빈센트,9.22,20210418
8,영웅본색,9.19,20210418
9,파수꾼,9.18,20210418
10,라야와 마지막 드래곤,9.15,20210418
11,명탐정 코난: 비색의 탄환,9.01,20210418
12,영웅본색 2,8.97,20210418
13,남매의 여름밤,8.95,20210418
14,더 박스,8.94,20210418
15,시,8.93,20210418
16,러브 액츄얼리,8.93,20210418
17,중경삼림,8.93,20210418
18,아무도 모른다,8.87,20210418
19,이별의 아침에 약속의 꽃을 장식하자,8.86,20210418
20,초록물고기,8.83,20210418
21,너의 이름은.,8.79,20210418
22,화양연화,8.79,20210418
23,소공녀,8.78,20210418
24,찬실이는 복도 많지,8.75,20210418
25,벌새,8.75,20210418
26,죽여주는 여자,8.74,20210418
27,노바디 ,8.74,20210418
28,건축학개론,8.67,20210418
29,늑대소년,8.65,20210418
30,세자매,8.55,20210418
31,블루 재스민,8.48,20210418
32,아비정전,8.47,20210418
33,문영,8.44,20210418
34,너의 췌장을 먹고 싶어,8.36,20210418
35,초속5센티미터,8.36,20210418
36,아틱,8.31,20210418
37,고질라 VS. 콩,8.27,20210418
38,팅커 테일러 솔저 스파이,8.21,20210418
39,테넷,8.17,20210418
40,하나와 앨리스,8.11,20210418
41,너의 췌장을 먹고 싶어,8.09,20210418
42,더 테이블,8.01,20210418
43,두번째 사랑,8.00,20210418
44,날씨의 아이,7.95,20210418
45,너는 여기에 없었다,7.82,20210418
46,미나리,7.81,20210418
47,최악의 하루,7.80,20210418
48,멜랑콜리아,7.74,20210418
49,카페 소사이어티,7.69,20210418
50,립반윙클의 신부,7.38,20210418
1,부활: 그 증거,9.35,20210419
2,패왕별희 디 오리지널,9.32,20210419
3,극장판 귀멸의 칼날: 무한열차편,9.31,20210419
4,소울,9.30,20210419
5,자산어보,9.29,20210419
6,천녀유혼,9.29,20210419
7,러빙 빈센트,9.22,20210419
8,해피 투게더,9.20,20210419
9,영웅본색,9.18,20210419
10,파수꾼,9.18,20210419
11,라야와 마지막 드래곤,9.14,20210419
12,명탐정 코난: 비색의 탄환,9.06,20210419
13,영웅본색 2,8.97,20210419
14,남매의 여름밤,8.95,20210419
15,더 박스,8.94,20210419
16,시,8.93,20210419
17,러브 액츄얼리,8.93,20210419
18,중경삼림,8.93,20210419
19,아무도 모른다,8.87,20210419
20,이별의 아침에 약속의 꽃을 장식하자,8.86,20210419
21,초록물고기,8.83,20210419
22,너의 이름은.,8.79,20210419
23,화양연화,8.78,20210419
24,소공녀,8.78,20210419
25,찬실이는 복도 많지,8.75,20210419
26,벌새,8.75,20210419
27,노바디 ,8.72,20210419
28,건축학개론,8.67,20210419
29,늑대소년,8.65,20210419
30,플로리다 프로젝트,8.64,20210419
31,세자매,8.55,20210419
32,블루 재스민,8.48,20210419
33,아비정전,8.47,20210419
34,문영,8.44,20210419
35,너의 췌장을 먹고 싶어,8.36,20210419
36,초속5센티미터,8.36,20210419
37,아틱,8.31,20210419
38,패터슨,8.29,20210419
39,고질라 VS. 콩,8.28,20210419
40,팅커 테일러 솔저 스파이,8.21,20210419
41,테넷,8.17,20210419
42,문라이즈 킹덤,8.11,20210419
43,하나와 앨리스,8.11,20210419
44,더 테이블,8.01,20210419
45,두번째 사랑,8.00,20210419
46,날씨의 아이,7.95,20210419
47,너는 여기에 없었다,7.82,20210419
48,미나리,7.81,20210419
49,최악의 하루,7.80,20210419
50,멜랑콜리아,7.74,20210419
1,부활: 그 증거,9.33,20210420
2,패왕별희 디 오리지널,9.32,20210420
3,극장판 귀멸의 칼날: 무한열차편,9.31,20210420
4,소울,9.30,20210420
5,자산어보,9.29,20210420
6,천녀유혼,9.29,20210420
7,러빙 빈센트,9.22,20210420
8,해피 투게더,9.20,20210420
9,영웅본색,9.18,20210420
10,파수꾼,9.18,20210420
11,라야와 마지막 드래곤,9.15,20210420
12,명탐정 코난: 비색의 탄환,9.01,20210420
13,영웅본색 2,8.97,20210420
14,남매의 여름밤,8.95,20210420
15,더 박스,8.94,20210420
16,시,8.93,20210420
17,러브 액츄얼리,8.93,20210420
18,중경삼림,8.93,20210420
19,아무도 모른다,8.87,20210420
20,이별의 아침에 약속의 꽃을 장식하자,8.86,20210420
21,초록물고기,8.83,20210420
22,소공녀,8.78,20210420
23,화양연화,8.78,20210420
24,찬실이는 복도 많지,8.75,20210420
25,벌새,8.75,20210420
26,노바디 ,8.68,20210420
27,건축학개론,8.67,20210420
28,늑대소년,8.65,20210420
29,플로리다 프로젝트,8.64,20210420
30,세자매,8.55,20210420
31,블루 재스민,8.48,20210420
32,아비정전,8.47,20210420
33,문영,8.44,20210420
34,너의 췌장을 먹고 싶어,8.36,20210420
35,아틱,8.31,20210420
36,패터슨,8.29,20210420
37,고질라 VS. 콩,8.28,20210420
38,팅커 테일러 솔저 스파이,8.21,20210420
39,테넷,8.17,20210420
40,문라이즈 킹덤,8.11,20210420
41,하나와 앨리스,8.11,20210420
42,더 테이블,8.01,20210420
43,두번째 사랑,8.00,20210420
44,날씨의 아이,7.95,20210420
45,너는 여기에 없었다,7.82,20210420
46,미나리,7.81,20210420
47,최악의 하루,7.80,20210420
48,멜랑콜리아,7.74,20210420
49,카페 소사이어티,7.69,20210420
50,바람과 함께 사라지다,7.58,20210420
1,극장판 바이올렛 에버가든,9.48,20210421
2,부활: 그 증거,9.33,20210421
3,패왕별희 디 오리지널,9.32,20210421
4,극장판 귀멸의 칼날: 무한열차편,9.31,20210421
5,소울,9.30,20210421
6,자산어보,9.29,20210421
7,천녀유혼,9.29,20210421
8,플립,9.27,20210421
9,러빙 빈센트,9.22,20210421
10,해피 투게더,9.20,20210421
11,영웅본색,9.18,20210421
12,파수꾼,9.18,20210421
13,라야와 마지막 드래곤,9.15,20210421
14,명탐정 코난: 비색의 탄환,9.00,20210421
15,영웅본색 2,8.97,20210421
16,남매의 여름밤,8.95,20210421
17,더 박스,8.94,20210421
18,시,8.93,20210421
19,러브 액츄얼리,8.93,20210421
20,중경삼림,8.93,20210421
21,아무도 모른다,8.87,20210421
22,이별의 아침에 약속의 꽃을 장식하자,8.86,20210421
23,초록물고기,8.83,20210421
24,화양연화,8.78,20210421
25,소공녀,8.78,20210421
26,찬실이는 복도 많지,8.75,20210421
27,벌새,8.75,20210421
28,건축학개론,8.67,20210421
29,노바디 ,8.67,20210421
30,늑대소년,8.65,20210421
31,플로리다 프로젝트,8.64,20210421
32,세자매,8.55,20210421
33,블루 재스민,8.48,20210421
34,아비정전,8.47,20210421
35,문영,8.44,20210421
36,너의 췌장을 먹고 싶어,8.36,20210421
37,아틱,8.31,20210421
38,패터슨,8.29,20210421
39,고질라 VS. 콩,8.27,20210421
40,팅커 테일러 솔저 스파이,8.21,20210421
41,테넷,8.17,20210421
42,문라이즈 킹덤,8.11,20210421
43,더 테이블,8.01,20210421
44,두번째 사랑,8.00,20210421
45,날씨의 아이,7.95,20210421
46,너는 여기에 없었다,7.82,20210421
47,미나리,7.81,20210421
48,최악의 하루,7.80,20210421
49,멜랑콜리아,7.74,20210421
50,카페 소사이어티,7.69,20210421
1,극장판 바이올렛 에버가든,9.48,20210422
2,부활: 그 증거,9.33,20210422
3,패왕별희 디 오리지널,9.32,20210422
4,극장판 귀멸의 칼날: 무한열차편,9.31,20210422
5,소울,9.30,20210422
6,자산어보,9.29,20210422
7,천녀유혼,9.29,20210422
8,소년시절의 너,9.28,20210422
9,플립,9.27,20210422
10,우리들,9.26,20210422
11,해피 투게더,9.20,20210422
12,영웅본색,9.18,20210422
13,파수꾼,9.18,20210422
14,라야와 마지막 드래곤,9.15,20210422
15,룸,9.01,20210422
16,명탐정 코난: 비색의 탄환,8.99,20210422
17,영웅본색 2,8.97,20210422
18,남매의 여름밤,8.95,20210422
19,더 박스,8.94,20210422
20,시,8.93,20210422
21,러브 액츄얼리,8.93,20210422
22,중경삼림,8.93,20210422
23,아무도 모른다,8.87,20210422
24,이별의 아침에 약속의 꽃을 장식하자,8.86,20210422
25,초록물고기,8.83,20210422
26,리틀 포레스트,8.82,20210422
27,너의 이름은.,8.79,20210422
28,화양연화,8.78,20210422
29,소공녀,8.78,20210422
30,찬실이는 복도 많지,8.75,20210422
31,벌새,8.75,20210422
32,죽여주는 여자,8.74,20210422
33,우리집,8.71,20210422
34,진짜로 일어날지도 몰라 기적,8.71,20210422
35,노바디 ,8.67,20210422
36,건축학개론,8.67,20210422
37,늑대소년,8.65,20210422
38,플로리다 프로젝트,8.64,20210422
39,노예 12년,8.57,20210422
40,세자매,8.55,20210422
41,블루 재스민,8.48,20210422
42,아비정전,8.47,20210422
43,문영,8.44,20210422
44,너의 췌장을 먹고 싶어,8.36,20210422
45,아틱,8.31,20210422
46,패터슨,8.29,20210422
47,고질라 VS. 콩,8.28,20210422
48,팅커 테일러 솔저 스파이,8.21,20210422
49,테넷,8.17,20210422
50,문라이즈 킹덤,8.11,20210422
1,극장판 바이올렛 에버가든,9.48,20210423
2,레옹,9.38,20210423
3,부활: 그 증거,9.33,20210423
4,피아니스트,9.33,20210423
5,패왕별희 디 오리지널,9.32,20210423
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210423
7,소울,9.30,20210423
8,천녀유혼,9.29,20210423
9,자산어보,9.28,20210423
10,소년시절의 너,9.28,20210423
11,플립,9.27,20210423
12,우리들,9.26,20210423
13,해피 투게더,9.20,20210423
14,영웅본색,9.18,20210423
15,파수꾼,9.18,20210423
16,라야와 마지막 드래곤,9.15,20210423
17,룸,9.01,20210423
18,명탐정 코난: 비색의 탄환,9.01,20210423
19,영웅본색 2,8.97,20210423
20,남매의 여름밤,8.95,20210423
21,더 박스,8.94,20210423
22,시,8.93,20210423
23,러브 액츄얼리,8.93,20210423
24,중경삼림,8.93,20210423
25,아무도 모른다,8.87,20210423
26,이별의 아침에 약속의 꽃을 장식하자,8.87,20210423
27,초록물고기,8.83,20210423
28,리틀 포레스트,8.82,20210423
29,너의 이름은.,8.79,20210423
30,소공녀,8.78,20210423
31,화양연화,8.78,20210423
32,찬실이는 복도 많지,8.75,20210423
33,벌새,8.75,20210423
34,죽여주는 여자,8.75,20210423
35,우리집,8.71,20210423
36,진짜로 일어날지도 몰라 기적,8.70,20210423
37,건축학개론,8.67,20210423
38,노바디 ,8.65,20210423
39,늑대소년,8.65,20210423
40,플로리다 프로젝트,8.64,20210423
41,노예 12년,8.57,20210423
42,세자매,8.55,20210423
43,블루 재스민,8.48,20210423
44,아비정전,8.47,20210423
45,문영,8.44,20210423
46,너의 췌장을 먹고 싶어,8.36,20210423
47,아틱,8.31,20210423
48,패터슨,8.29,20210423
49,고질라 VS. 콩,8.27,20210423
50,팅커 테일러 솔저 스파이,8.21,20210423
1,극장판 바이올렛 에버가든,9.48,20210424
2,레옹,9.38,20210424
3,부활: 그 증거,9.33,20210424
4,피아니스트,9.33,20210424
5,패왕별희 디 오리지널,9.32,20210424
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210424
7,소울,9.30,20210424
8,자산어보,9.29,20210424
9,천녀유혼,9.29,20210424
10,소년시절의 너,9.28,20210424
11,플립,9.27,20210424
12,우리들,9.26,20210424
13,해피 투게더,9.20,20210424
14,영웅본색,9.18,20210424
15,파수꾼,9.18,20210424
16,라야와 마지막 드래곤,9.15,20210424
17,명탐정 코난: 비색의 탄환,9.04,20210424
18,룸,9.01,20210424
19,영웅본색 2,8.97,20210424
20,남매의 여름밤,8.95,20210424
21,더 박스,8.94,20210424
22,시,8.93,20210424
23,러브 액츄얼리,8.93,20210424
24,중경삼림,8.93,20210424
25,아무도 모른다,8.87,20210424
26,이별의 아침에 약속의 꽃을 장식하자,8.87,20210424
27,리틀 포레스트,8.82,20210424
28,너의 이름은.,8.79,20210424
29,소공녀,8.78,20210424
30,화양연화,8.78,20210424
31,찬실이는 복도 많지,8.75,20210424
32,벌새,8.75,20210424
33,죽여주는 여자,8.75,20210424
34,우리집,8.71,20210424
35,진짜로 일어날지도 몰라 기적,8.70,20210424
36,건축학개론,8.67,20210424
37,늑대소년,8.65,20210424
38,플로리다 프로젝트,8.64,20210424
39,노바디 ,8.62,20210424
40,노예 12년,8.57,20210424
41,세자매,8.55,20210424
42,블루 재스민,8.48,20210424
43,아비정전,8.47,20210424
44,문영,8.45,20210424
45,너의 췌장을 먹고 싶어,8.36,20210424
46,아틱,8.31,20210424
47,패터슨,8.29,20210424
48,고질라 VS. 콩,8.26,20210424
49,팅커 테일러 솔저 스파이,8.21,20210424
50,테넷,8.17,20210424
1,극장판 바이올렛 에버가든,9.48,20210425
2,레옹,9.38,20210425
3,부활: 그 증거,9.33,20210425
4,피아니스트,9.33,20210425
5,패왕별희 디 오리지널,9.32,20210425
6,극장판 귀멸의 칼날: 무한열차편,9.31,20210425
7,소울,9.30,20210425
8,자산어보,9.29,20210425
9,천녀유혼,9.29,20210425
10,소년시절의 너,9.27,20210425
11,플립,9.27,20210425
12,우리들,9.26,20210425
13,해피 투게더,9.20,20210425
14,영웅본색,9.18,20210425
15,파수꾼,9.18,20210425
16,라야와 마지막 드래곤,9.15,20210425
17,명탐정 코난: 비색의 탄환,9.05,20210425
18,룸,9.01,20210425
19,영웅본색 2,8.97,20210425
20,남매의 여름밤,8.95,20210425
21,더 박스,8.94,20210425
22,시,8.93,20210425
23,러브 액츄얼리,8.93,20210425
24,중경삼림,8.93,20210425
25,아무도 모른다,8.87,20210425
